county,month,year,unemp_rate,medicaid_enrollment,medicaid_per_1k,snap_persons,snap_benefits,snap_per_1k,crash_count,crashes_per_100k,mta_ridership,population
Onondaga,2019-02,2019,4.2,117006,254.07,66840.0,8386417.0,145.14,,,,460528
Onondaga,2019-03,2019,3.9,117079,254.23,65891.0,8253763.0,143.08,,,,460528
Onondaga,2019-04,2019,3.3,116848,253.73,65440.0,8206743.0,142.1,,,,460528
Onondaga,2019-05,2019,3.2,116866,253.77,65503.0,8216347.0,142.23,,,,460528
Onondaga,2019-06,2019,3.5,116745,253.5,65189.0,8154795.0,141.55,,,,460528
Onondaga,2019-07,2019,3.9,116672,253.34,65182.0,8177296.0,141.54,,,,460528
Onondaga,2019-08,2019,3.9,116796,253.61,65040.0,8175350.0,141.23,,,,460528
Onondaga,2019-09,2019,3.5,116602,253.19,65126.0,8189465.0,141.42,,,,460528
Onondaga,2019-10,2019,3.6,116512,253.0,65313.0,8316835.0,141.82,,,,460528
Onondaga,2019-11,2019,3.5,116295,252.53,64826.0,8241866.0,140.76,,,,460528
Onondaga,2019-12,2019,3.8,115907,251.68,64711.0,8213955.0,140.51,,,,460528
Onondaga,2020-01,2020,4.2,116444,244.92,64774.0,8147291.0,136.24,,,,475429
Onondaga,2020-02,2020,4.3,116440,244.92,64497.0,8126672.0,135.66,,,,475429
Onondaga,2020-03,2020,4.9,116397,244.83,64099.0,8088078.0,134.82,,,,475429
Onondaga,2020-04,2020,17.4,118502,249.25,67140.0,14650805.0,141.22,,,,475429
Onondaga,2020-05,2020,13.1,120149,252.72,68681.0,12431968.0,144.46,,,,475429
Onondaga,2020-06,2020,10.2,121452,255.46,67048.0,11612698.0,141.03,,,,475429
Onondaga,2020-07,2020,9.6,122798,258.29,65891.0,11625682.0,138.59,,,,475429
Onondaga,2020-08,2020,7.4,123982,260.78,65734.0,11483053.0,138.26,,,,475429
Onondaga,2020-09,2020,6.6,125201,263.34,66061.0,10993885.0,138.95,,,,475429
Onondaga,2020-10,2020,5.5,126229,265.51,65997.0,13048384.0,138.82,,,,475429
Onondaga,2020-11,2020,5.3,127189,267.52,65271.0,12154849.0,137.29,,,,475429
Onondaga,2020-12,2020,5.9,128731,270.77,65962.0,12232618.0,138.74,,,,475429
Onondaga,2021-01,2021,6.5,129826,275.15,65641.0,13925727.0,139.12,959.0,203.25,,471829
Onondaga,2021-02,2021,6.6,130077,275.69,66172.0,14093819.0,140.25,908.0,192.44,,471829
Onondaga,2021-03,2021,6.1,130856,277.34,65863.0,14017142.0,139.59,849.0,179.94,,471829
Onondaga,2021-04,2021,5.3,131696,279.12,65273.0,15435218.0,138.34,868.0,183.96,,471829
Onondaga,2021-05,2021,4.9,132151,280.08,65067.0,15486047.0,137.9,943.0,199.86,,471829
Onondaga,2021-06,2021,5.3,132759,281.37,64761.0,15290084.0,137.26,964.0,204.31,,471829
Onondaga,2021-07,2021,5.1,133435,282.8,64517.0,15352809.0,136.74,923.0,195.62,,471829
Onondaga,2021-08,2021,4.8,133915,283.82,64644.0,15477191.0,137.01,968.0,205.16,,471829
Onondaga,2021-09,2021,4.0,134692,285.47,64523.0,15304739.0,136.75,1013.0,214.7,,471829
Onondaga,2021-10,2021,3.6,135596,287.38,65499.0,16802305.0,138.82,1211.0,256.66,,471829
Onondaga,2021-11,2021,3.3,136116,288.49,66240.0,16827768.0,140.39,1169.0,247.76,,471829
Onondaga,2021-12,2021,3.0,137159,290.7,67155.0,17244043.0,142.33,1127.0,238.86,,471829
Onondaga,2022-01,2022,3.8,138009,293.69,67196.0,17239149.0,143.0,1275.0,271.33,,469910
Onondaga,2022-02,2022,4.0,138510,294.76,68255.0,17536383.0,145.25,1033.0,219.83,,469910
Onondaga,2022-03,2022,3.6,139129,296.08,69276.0,17640235.0,147.42,1014.0,215.79,,469910
Onondaga,2022-04,2022,3.1,139321,296.48,69363.0,17582580.0,147.61,831.0,176.84,,469910
Onondaga,2022-05,2022,3.1,139634,297.15,69301.0,17523382.0,147.48,934.0,198.76,,469910
Onondaga,2022-06,2022,3.3,140346,298.67,69117.0,17415327.0,147.09,1099.0,233.87,,469910
Onondaga,2022-07,2022,3.5,140893,299.83,68673.0,17451870.0,146.14,1023.0,217.7,,469910
Onondaga,2022-08,2022,3.6,141319,300.74,68102.0,17328658.0,144.93,1031.0,219.4,,469910
Onondaga,2022-09,2022,3.0,142222,302.66,67609.0,17294955.0,143.88,1019.0,216.85,,469910
Onondaga,2022-10,2022,2.8,142503,303.26,67693.0,19275399.0,144.06,1052.0,223.87,,469910
Onondaga,2022-11,2022,2.9,142734,303.75,67586.0,19406833.0,143.83,1114.0,237.07,,469910
Onondaga,2022-12,2022,3.0,143336,305.03,67651.0,19411964.0,143.97,1311.0,278.99,,469910
Onondaga,2023-01,2023,3.6,144014,307.38,67337.0,19181152.0,143.72,970.0,207.03,,468524
Onondaga,2023-02,2023,3.7,144143,307.65,67620.0,19194557.0,144.33,966.0,206.18,,468524
Onondaga,2023-03,2023,3.3,144878,309.22,67748.0,13072349.0,144.6,908.0,193.8,,468524
Onondaga,2023-04,2023,2.6,145377,310.29,67129.0,12755526.0,143.28,787.0,167.97,,468524
Onondaga,2023-05,2023,3.0,145871,311.34,67297.0,12857334.0,143.64,904.0,192.95,,468524
Onondaga,2023-06,2023,3.2,146666,313.04,67515.0,12932407.0,144.1,935.0,199.56,,468524
Onondaga,2023-07,2023,3.3,145190,309.89,67328.0,12930870.0,143.7,896.0,191.24,,468524
Onondaga,2023-08,2023,3.6,143083,305.39,67256.0,12984412.0,143.55,829.0,176.94,,468524
Onondaga,2023-09,2023,3.2,140949,300.84,66852.0,12856171.0,142.69,876.0,186.97,,468524
Onondaga,2023-10,2023,3.4,138970,296.61,66897.0,13549185.0,142.78,953.0,203.4,,468524
Onondaga,2023-11,2023,3.3,136986,292.38,66813.0,13371501.0,142.6,1109.0,236.7,,468524
Onondaga,2023-12,2023,3.6,134430,286.92,67258.0,13387879.0,143.55,980.0,209.17,,468524
Onondaga,2024-01,2024,3.9,132328,282.65,67051.0,13238994.0,143.22,997.0,212.96,,468173
Onondaga,2024-02,2024,4.1,130245,278.2,67409.0,13255122.0,143.98,846.0,180.7,,468173
Onondaga,2024-03,2024,3.7,128432,274.33,67371.0,13263634.0,143.9,845.0,180.49,,468173
Onondaga,2024-04,2024,3.2,125499,268.06,67003.0,13172233.0,143.12,763.0,162.97,,468173
Onondaga,2024-05,2024,3.3,123088,262.91,67182.0,13258899.0,143.5,936.0,199.93,,468173
Onondaga,2024-06,2024,3.5,120965,258.38,66849.0,13311894.0,142.79,890.0,190.1,,468173
Onondaga,2024-07,2024,3.8,120510,257.4,67179.0,13322779.0,143.49,807.0,172.37,,468173
Onondaga,2024-08,2024,3.7,120171,256.68,67039.0,13271595.0,143.19,828.0,176.86,,468173
Onondaga,2024-09,2024,3.1,119623,255.51,66825.0,13190983.0,142.74,883.0,188.61,,468173
Onondaga,2024-10,2024,3.1,119716,255.71,67513.0,13536273.0,144.21,917.0,195.87,,468173
Onondaga,2024-11,2024,3.2,119403,255.04,67099.0,13365219.0,143.32,1059.0,226.2,,468173
Onondaga,2024-12,2024,3.2,119353,254.93,67211.0,13376869.0,143.56,1074.0,229.4,,468173
Onondaga,2025-01,2025,3.8,119290,255.67,66884.0,13166244.0,143.35,,,,466584
Onondaga,2025-02,2025,4.1,119073,255.2,66670.0,13102921.0,142.89,,,,466584
Onondaga,2025-03,2025,3.6,119105,255.27,66543.0,13079433.0,142.62,,,,466584
Onondaga,2025-04,2025,2.9,118983,255.01,65903.0,12954646.0,141.25,,,,466584
Onondaga,2025-05,2025,2.8,118779,254.57,65771.0,12997702.0,140.96,,,,466584
Onondaga,2025-06,2025,3.1,118780,254.57,65454.0,12891475.0,140.28,,,,466584
Onondaga,2025-07,2025,3.6,118927,254.89,65109.0,12833887.0,139.54,,,,466584
Onondaga,2025-08,2025,3.9,118701,254.4,64376.0,12636838.0,137.97,,,,466584
Onondaga,2025-09,2025,3.9,118558,254.1,64126.0,12566425.0,137.44,,,,466584
Onondaga,2025-10,2025,,118565,254.11,64067.0,12992023.0,137.31,,,,466584
Onondaga,2025-11,2025,3.6,119147,255.36,62360.0,12554867.0,133.65,,,,466584
Onondaga,2025-12,2025,3.5,118935,254.91,62164.0,12506005.0,133.23,,,,466584
Ontario,2018-01,2018,5.4,21670,197.47,8948.0,1062506.0,81.54,,,,109738
Ontario,2018-02,2018,5.7,21737,198.08,8929.0,1067034.0,81.37,,,,109738
Ontario,2018-03,2018,5.1,21829,198.92,8895.0,1060841.0,81.06,,,,109738
Ontario,2018-04,2018,4.1,21750,198.2,8776.0,1058978.0,79.97,,,,109738
Ontario,2018-05,2018,3.5,21773,198.41,8650.0,1050042.0,78.82,,,,109738
Ontario,2018-06,2018,3.8,21741,198.12,8552.0,1043440.0,77.93,,,,109738
Ontario,2018-07,2018,3.6,21765,198.34,8479.0,1029944.0,77.27,,,,109738
Ontario,2018-08,2018,3.5,21843,199.05,8459.0,1037172.0,77.08,,,,109738
Ontario,2018-09,2018,3.2,21795,198.61,8384.0,1013729.0,76.4,,,,109738
Ontario,2018-10,2018,3.2,21813,198.77,8425.0,1034051.0,76.77,,,,109738
Ontario,2018-11,2018,3.2,21777,198.45,8493.0,1041120.0,77.39,,,,109738
Ontario,2018-12,2018,4.0,21824,198.87,8566.0,1037172.0,78.06,,,,109738
Ontario,2019-01,2019,4.6,21887,199.38,8678.0,1059627.0,79.05,,,,109777
Ontario,2019-02,2019,4.7,21862,199.15,8679.0,1059344.0,79.06,,,,109777
Ontario,2019-03,2019,4.4,21833,198.89,8665.0,1061655.0,78.93,,,,109777
Ontario,2019-04,2019,3.6,21826,198.82,8556.0,1043356.0,77.94,,,,109777
Ontario,2019-05,2019,3.4,21762,198.24,8458.0,1033117.0,77.05,,,,109777
Ontario,2019-06,2019,3.5,21728,197.93,8323.0,1007823.0,75.82,,,,109777
Ontario,2019-07,2019,3.8,21708,197.75,8281.0,1015612.0,75.43,,,,109777
Ontario,2019-08,2019,3.7,21799,198.58,8311.0,1015138.0,75.71,,,,109777
Ontario,2019-09,2019,3.4,21846,199.0,8260.0,1004598.0,75.24,,,,109777
Ontario,2019-10,2019,3.5,21852,199.06,8260.0,1022065.0,75.24,,,,109777
Ontario,2019-11,2019,3.5,21786,198.46,8292.0,1018049.0,75.53,,,,109777
Ontario,2019-12,2019,4.1,21739,198.03,8317.0,1021641.0,75.76,,,,109777
Ontario,2020-01,2020,4.7,21825,194.06,8361.0,1031858.0,74.34,,,,112467
Ontario,2020-02,2020,4.7,21785,193.7,8321.0,1028486.0,73.99,,,,112467
Ontario,2020-03,2020,5.4,21873,194.48,8462.0,1052632.0,75.24,,,,112467
Ontario,2020-04,2020,16.2,22349,198.72,8849.0,2050474.0,78.68,,,,112467
Ontario,2020-05,2020,11.6,22783,202.57,8547.0,1523874.0,76.0,,,,112467
Ontario,2020-06,2020,9.1,22982,204.34,7949.0,1367766.0,70.68,,,,112467
Ontario,2020-07,2020,8.4,23299,207.16,7690.0,1446107.0,68.38,,,,112467
Ontario,2020-08,2020,6.4,23540,209.31,7582.0,1360517.0,67.42,,,,112467
Ontario,2020-09,2020,5.5,23802,211.64,7936.0,1326516.0,70.56,,,,112467
Ontario,2020-10,2020,4.6,23999,213.39,8170.0,1698398.0,72.64,,,,112467
Ontario,2020-11,2020,4.6,24197,215.15,8218.0,1571968.0,73.07,,,,112467
Ontario,2020-12,2020,5.3,24536,218.16,8559.0,1625421.0,76.1,,,,112467
Ontario,2021-01,2021,6.0,24819,220.23,8557.0,1850291.0,75.93,279.0,247.56,,112698
Ontario,2021-02,2021,6.2,24901,220.95,8655.0,1901282.0,76.8,244.0,216.51,,112698
Ontario,2021-03,2021,5.8,25066,222.42,8584.0,1857130.0,76.17,230.0,204.09,,112698
Ontario,2021-04,2021,4.9,25168,223.32,8573.0,2071885.0,76.07,211.0,187.23,,112698
Ontario,2021-05,2021,4.3,25238,223.94,8561.0,2089853.0,75.96,256.0,227.16,,112698
Ontario,2021-06,2021,4.7,25447,225.8,8556.0,2067390.0,75.92,259.0,229.82,,112698
Ontario,2021-07,2021,4.5,25637,227.48,8526.0,2086529.0,75.65,285.0,252.89,,112698
Ontario,2021-08,2021,4.2,25809,229.01,8503.0,2078672.0,75.45,266.0,236.03,,112698
Ontario,2021-09,2021,3.5,25988,230.6,8621.0,2091167.0,76.5,284.0,252.0,,112698
Ontario,2021-10,2021,3.3,26134,231.89,8842.0,2308861.0,78.46,353.0,313.23,,112698
Ontario,2021-11,2021,3.0,26232,232.76,9040.0,2341741.0,80.21,432.0,383.33,,112698
Ontario,2021-12,2021,3.0,26425,234.48,9121.0,2386766.0,80.93,337.0,299.03,,112698
Ontario,2022-01,2022,3.9,26615,236.58,9179.0,2374722.0,81.59,289.0,256.89,,112499
Ontario,2022-02,2022,4.1,26750,237.78,9324.0,2424054.0,82.88,348.0,309.34,,112499
Ontario,2022-03,2022,3.7,26959,239.64,9425.0,2432204.0,83.78,277.0,246.22,,112499
Ontario,2022-04,2022,3.0,26953,239.58,9384.0,2424749.0,83.41,192.0,170.67,,112499
Ontario,2022-05,2022,2.8,27035,240.31,9324.0,2391426.0,82.88,282.0,250.67,,112499
Ontario,2022-06,2022,3.1,27189,241.68,9353.0,2407335.0,83.14,305.0,271.11,,112499
Ontario,2022-07,2022,3.2,27298,242.65,9333.0,2414181.0,82.96,283.0,251.56,,112499
Ontario,2022-08,2022,3.3,27369,243.28,9394.0,2417665.0,83.5,281.0,249.78,,112499
Ontario,2022-09,2022,2.7,27601,245.34,9437.0,2460441.0,83.89,252.0,224.0,,112499
Ontario,2022-10,2022,2.6,27637,245.66,9447.0,2753479.0,83.97,372.0,330.67,,112499
Ontario,2022-11,2022,2.8,27729,246.48,9477.0,2763443.0,84.24,431.0,383.11,,112499
Ontario,2022-12,2022,3.0,27891,247.92,9703.0,2854148.0,86.25,375.0,333.34,,112499
Ontario,2023-01,2023,3.8,28080,249.88,9800.0,2835853.0,87.21,306.0,272.3,,112374
Ontario,2023-02,2023,3.8,28152,250.52,9864.0,2844714.0,87.78,243.0,216.24,,112374
Ontario,2023-03,2023,3.5,28287,251.72,9794.0,1810458.0,87.16,283.0,251.84,,112374
Ontario,2023-04,2023,2.7,28455,253.22,9745.0,1771298.0,86.72,242.0,215.35,,112374
Ontario,2023-05,2023,2.8,28573,254.27,9614.0,1752823.0,85.55,311.0,276.75,,112374
Ontario,2023-06,2023,3.0,28679,255.21,9525.0,1736271.0,84.76,288.0,256.29,,112374
Ontario,2023-07,2023,3.0,28335,252.15,9377.0,1713128.0,83.44,270.0,240.27,,112374
Ontario,2023-08,2023,3.3,27940,248.63,9276.0,1691529.0,82.55,281.0,250.06,,112374
Ontario,2023-09,2023,3.0,27660,246.14,9154.0,1665371.0,81.46,253.0,225.14,,112374
Ontario,2023-10,2023,3.1,27227,242.29,9205.0,1751641.0,81.91,345.0,307.01,,112374
Ontario,2023-11,2023,3.1,26728,237.85,9336.0,1772490.0,83.08,410.0,364.85,,112374
Ontario,2023-12,2023,3.5,26169,232.87,9384.0,1774797.0,83.51,335.0,298.11,,112374
Ontario,2024-01,2024,4.2,25708,228.04,9593.0,1798414.0,85.09,347.0,307.81,,112733
Ontario,2024-02,2024,4.4,25272,224.18,9714.0,1793822.0,86.17,247.0,219.1,,112733
Ontario,2024-03,2024,4.0,24841,220.35,9627.0,1772915.0,85.4,279.0,247.49,,112733
Ontario,2024-04,2024,3.2,24307,215.62,9590.0,1761666.0,85.07,220.0,195.15,,112733
Ontario,2024-05,2024,3.0,23849,211.55,9555.0,1754475.0,84.76,271.0,240.39,,112733
Ontario,2024-06,2024,3.2,23391,207.49,9449.0,1728702.0,83.82,315.0,279.42,,112733
Ontario,2024-07,2024,3.4,23251,206.25,9307.0,1707460.0,82.56,283.0,251.04,,112733
Ontario,2024-08,2024,3.3,23235,206.11,9244.0,1706590.0,82.0,273.0,242.17,,112733
Ontario,2024-09,2024,2.7,23066,204.61,9196.0,1700907.0,81.57,280.0,248.37,,112733
Ontario,2024-10,2024,2.8,23053,204.49,9155.0,1741092.0,81.21,421.0,373.45,,112733
Ontario,2024-11,2024,2.9,22803,202.27,9240.0,1734396.0,81.96,395.0,350.39,,112733
Ontario,2024-12,2024,3.2,22745,201.76,9317.0,1750815.0,82.65,367.0,325.55,,112733
Ontario,2025-01,2025,4.0,22648,200.19,9405.0,1740508.0,83.13,,,,113130
Ontario,2025-02,2025,4.4,22592,199.7,9364.0,1738716.0,82.77,,,,113130
Ontario,2025-03,2025,3.9,22564,199.45,9401.0,1751448.0,83.1,,,,113130
Ontario,2025-04,2025,2.9,22581,199.6,9350.0,1754514.0,82.65,,,,113130
Ontario,2025-05,2025,2.6,22572,199.52,9252.0,1724962.0,81.78,,,,113130
Ontario,2025-06,2025,2.9,22568,199.49,9172.0,1716595.0,81.07,,,,113130
Ontario,2025-07,2025,3.3,22566,199.47,9206.0,1732610.0,81.38,,,,113130
Ontario,2025-08,2025,3.5,22540,199.24,9060.0,1706403.0,80.08,,,,113130
Ontario,2025-09,2025,3.4,22521,199.07,9015.0,1698853.0,79.69,,,,113130
Ontario,2025-10,2025,,22544,199.28,8988.0,1759808.0,79.45,,,,113130
Ontario,2025-11,2025,3.4,22700,200.65,8819.0,1695335.0,77.95,,,,113130
Ontario,2025-12,2025,3.5,22669,200.38,8940.0,1727020.0,79.02,,,,113130
Orange,2018-01,2018,4.9,100069,261.87,41559.0,5103905.0,108.76,,,,382126
Orange,2018-02,2018,5.1,100403,262.75,41201.0,5013971.0,107.82,,,,382126
Orange,2018-03,2018,4.5,100530,263.08,41356.0,5073131.0,108.23,,,,382126
Orange,2018-04,2018,4.0,100687,263.49,41293.0,5090657.0,108.06,,,,382126
Orange,2018-05,2018,3.8,100891,264.03,41422.0,5300060.0,108.4,,,,382126
Orange,2018-06,2018,4.2,100894,264.03,41623.0,5059941.0,108.92,,,,382126
Orange,2018-07,2018,4.2,101159,264.73,41469.0,5028746.0,108.52,,,,382126
Orange,2018-08,2018,4.2,101328,265.17,41478.0,5095353.0,108.55,,,,382126
Orange,2018-09,2018,3.6,101449,265.49,40862.0,4977453.0,106.93,,,,382126
Orange,2018-10,2018,3.5,101925,266.73,40603.0,5053122.0,106.26,,,,382126
Orange,2018-11,2018,3.3,102060,267.08,39655.0,4896194.0,103.77,,,,382126
Orange,2018-12,2018,3.5,102196,267.44,39452.0,4904952.0,103.24,,,,382126
Orange,2019-01,2019,4.0,102353,265.89,39070.0,4843173.0,101.5,,,,384940
Orange,2019-02,2019,4.1,102420,266.07,38036.0,4667329.0,98.81,,,,384940
Orange,2019-03,2019,3.9,102604,266.55,38588.0,4982609.0,100.24,,,,384940
Orange,2019-04,2019,3.4,102543,266.39,38749.0,4849816.0,100.66,,,,384940
Orange,2019-05,2019,3.4,102731,266.88,39579.0,4938486.0,102.82,,,,384940
Orange,2019-06,2019,3.7,102794,267.04,39439.0,4786856.0,102.45,,,,384940
Orange,2019-07,2019,4.3,102938,267.41,39376.0,4777028.0,102.29,,,,384940
Orange,2019-08,2019,4.3,103333,268.44,39307.0,4774375.0,102.11,,,,384940
Orange,2019-09,2019,3.7,103246,268.21,38864.0,4703753.0,100.96,,,,384940
Orange,2019-10,2019,3.8,103395,268.6,38920.0,4833052.0,101.11,,,,384940
Orange,2019-11,2019,3.7,103463,268.78,38804.0,4792414.0,100.81,,,,384940
Orange,2019-12,2019,3.9,103426,268.68,38683.0,4751375.0,100.49,,,,384940
Orange,2020-01,2020,4.2,103944,259.23,38447.0,4688093.0,95.88,,,,400973
Orange,2020-02,2020,4.3,104162,259.77,38023.0,4651940.0,94.83,,,,400973
Orange,2020-03,2020,4.9,104313,260.15,37975.0,4716157.0,94.71,,,,400973
Orange,2020-04,2020,17.7,106328,265.17,39128.0,8260030.0,97.58,,,,400973
Orange,2020-05,2020,13.7,108164,269.75,38438.0,6443744.0,95.86,,,,400973
Orange,2020-06,2020,11.5,109769,273.76,40039.0,6718605.0,99.85,,,,400973
Orange,2020-07,2020,10.7,111320,277.62,39707.0,7115040.0,99.03,,,,400973
Orange,2020-08,2020,8.3,112547,280.68,39078.0,6587434.0,97.46,,,,400973
Orange,2020-09,2020,7.3,113752,283.69,38878.0,6227753.0,96.96,,,,400973
Orange,2020-10,2020,5.8,115085,287.01,38414.0,7233199.0,95.8,,,,400973
Orange,2020-11,2020,5.5,116270,289.97,38435.0,6968966.0,95.85,,,,400973
Orange,2020-12,2020,5.9,117757,293.68,37328.0,6698237.0,93.09,,,,400973
Orange,2021-01,2021,6.5,118895,293.47,35473.0,7264785.0,87.56,721.0,177.97,,405133
Orange,2021-02,2021,6.7,119442,294.82,34135.0,7167565.0,84.26,688.0,169.82,,405133
Orange,2021-03,2021,6.1,120320,296.99,34888.0,7537674.0,86.11,610.0,150.57,,405133
Orange,2021-04,2021,5.3,121312,299.44,35042.0,8226589.0,86.5,661.0,163.16,,405133
Orange,2021-05,2021,4.9,122022,301.19,37336.0,9110116.0,92.16,770.0,190.06,,405133
Orange,2021-06,2021,5.4,122902,303.36,38116.0,8754887.0,94.08,875.0,215.98,,405133
Orange,2021-07,2021,5.3,123893,305.81,37961.0,8736495.0,93.7,822.0,202.9,,405133
Orange,2021-08,2021,5.0,124738,307.89,38501.0,9863671.0,95.03,757.0,186.85,,405133
Orange,2021-09,2021,4.1,125663,310.18,38644.0,8640139.0,95.39,835.0,206.11,,405133
Orange,2021-10,2021,3.8,126900,313.23,38645.0,9255820.0,95.39,1004.0,247.82,,405133
Orange,2021-11,2021,3.4,127326,314.28,38902.0,9246243.0,96.02,943.0,232.76,,405133
Orange,2021-12,2021,3.1,128631,317.5,38888.0,9422170.0,95.99,837.0,206.6,,405133
Orange,2022-01,2022,3.9,129490,317.91,39355.0,9596787.0,96.62,926.0,227.34,,407314
Orange,2022-02,2022,4.1,130150,319.53,39244.0,9526929.0,96.35,770.0,189.04,,407314
Orange,2022-03,2022,3.7,130863,321.28,39832.0,9757059.0,97.79,734.0,180.2,,407314
Orange,2022-04,2022,3.2,131124,321.92,39948.0,9812046.0,98.08,761.0,186.83,,407314
Orange,2022-05,2022,3.2,131557,322.99,39938.0,9592590.0,98.05,934.0,229.31,,407314
Orange,2022-06,2022,3.4,132343,324.92,40101.0,9638716.0,98.45,1021.0,250.67,,407314
Orange,2022-07,2022,3.8,133207,327.04,39963.0,9563029.0,98.11,980.0,240.6,,407314
Orange,2022-08,2022,3.8,133872,328.67,39792.0,9557737.0,97.69,1060.0,260.24,,407314
Orange,2022-09,2022,3.1,134898,331.19,39737.0,9670750.0,97.56,927.0,227.59,,407314
Orange,2022-10,2022,2.9,135385,332.38,39594.0,10675865.0,97.21,1123.0,275.71,,407314
Orange,2022-11,2022,3.0,136098,334.14,39944.0,10950036.0,98.07,1207.0,296.33,,407314
Orange,2022-12,2022,3.0,137290,337.06,40024.0,11147130.0,98.26,1244.0,305.42,,407314
Orange,2023-01,2023,3.7,138630,337.97,41661.0,11593196.0,101.57,809.0,197.23,,410179
Orange,2023-02,2023,3.7,139377,339.8,42664.0,11522076.0,104.01,814.0,198.45,,410179
Orange,2023-03,2023,3.3,140598,342.77,43394.0,8353652.0,105.79,885.0,215.76,,410179
Orange,2023-04,2023,2.7,141423,344.78,43377.0,8034106.0,105.75,783.0,190.89,,410179
Orange,2023-05,2023,3.1,142318,346.97,42724.0,7911677.0,104.16,1050.0,255.99,,410179
Orange,2023-06,2023,3.3,143551,349.97,42668.0,7910139.0,104.02,974.0,237.46,,410179
Orange,2023-07,2023,3.5,142133,346.51,42250.0,7851706.0,103.0,1006.0,245.26,,410179
Orange,2023-08,2023,3.9,140647,342.89,42124.0,7800744.0,102.7,997.0,243.06,,410179
Orange,2023-09,2023,3.5,138857,338.53,41839.0,7718924.0,102.0,992.0,241.85,,410179
Orange,2023-10,2023,3.7,137414,335.01,42402.0,8256985.0,103.37,1101.0,268.42,,410179
Orange,2023-11,2023,3.5,135996,331.55,42280.0,8198863.0,103.08,1153.0,281.1,,410179
Orange,2023-12,2023,3.7,134197,327.17,42458.0,8246130.0,103.51,1033.0,251.84,,410179
Orange,2024-01,2024,4.1,132761,319.84,42996.0,8291742.0,103.58,1118.0,269.34,,415088
Orange,2024-02,2024,4.3,131400,316.56,43030.0,8233851.0,103.66,845.0,203.57,,415088
Orange,2024-03,2024,3.9,130221,313.72,43515.0,8407463.0,104.83,854.0,205.74,,415088
Orange,2024-04,2024,3.3,128383,309.29,43000.0,8277619.0,103.59,804.0,193.69,,415088
Orange,2024-05,2024,3.5,127287,306.65,43345.0,8265910.0,104.42,924.0,222.6,,415088
Orange,2024-06,2024,3.7,126023,303.61,43250.0,8224562.0,104.19,1020.0,245.73,,415088
Orange,2024-07,2024,4.1,126008,303.57,43363.0,8188627.0,104.47,917.0,220.92,,415088
Orange,2024-08,2024,4.0,125892,303.29,43791.0,8335213.0,105.5,941.0,226.7,,415088
Orange,2024-09,2024,3.3,125769,302.99,44068.0,8356154.0,106.17,953.0,229.59,,415088
Orange,2024-10,2024,3.4,126085,303.75,44885.0,8609830.0,108.13,1143.0,275.36,,415088
Orange,2024-11,2024,3.4,126027,303.62,44856.0,8550892.0,108.06,1186.0,285.72,,415088
Orange,2024-12,2024,3.4,126245,304.14,45479.0,8678112.0,109.56,1272.0,306.44,,415088
Orange,2025-01,2025,4.1,126409,302.65,45530.0,8594551.0,109.01,,,,417669
Orange,2025-02,2025,4.4,126442,302.73,45549.0,8576147.0,109.06,,,,417669
Orange,2025-03,2025,3.9,126731,303.42,45401.0,8618149.0,108.7,,,,417669
Orange,2025-04,2025,3.1,126922,303.88,45578.0,8617485.0,109.12,,,,417669
Orange,2025-05,2025,3.2,127035,304.15,44929.0,8444311.0,107.57,,,,417669
Orange,2025-06,2025,3.5,127194,304.53,44821.0,8420420.0,107.31,,,,417669
Orange,2025-07,2025,4.0,127645,305.61,44578.0,8390354.0,106.73,,,,417669
Orange,2025-08,2025,4.3,127594,305.49,44326.0,8331145.0,106.13,,,,417669
Orange,2025-09,2025,4.2,127672,305.68,44360.0,8284005.0,106.21,,,,417669
Orange,2025-10,2025,,127765,305.9,44712.0,8670850.0,107.05,,,,417669
Orange,2025-11,2025,3.8,128704,308.15,43929.0,8403272.0,105.18,,,,417669
Orange,2025-12,2025,3.6,129000,308.86,43762.0,8318260.0,104.78,,,,417669
Orleans,2018-01,2018,6.4,10879,267.59,5910.0,683173.0,145.37,,,,40655
Orleans,2018-02,2018,6.6,10911,268.38,5868.0,678069.0,144.34,,,,40655
Orleans,2018-03,2018,5.8,10936,269.0,5928.0,684857.0,145.81,,,,40655
Orleans,2018-04,2018,4.9,10977,270.0,5778.0,670010.0,142.12,,,,40655
Orleans,2018-05,2018,4.0,10963,269.66,5767.0,669978.0,141.85,,,,40655
Orleans,2018-06,2018,4.4,10963,269.66,5719.0,666471.0,140.67,,,,40655
Orleans,2018-07,2018,4.6,10933,268.92,5686.0,672697.0,139.86,,,,40655
Orleans,2018-08,2018,4.4,10948,269.29,5675.0,671469.0,139.59,,,,40655
Orleans,2018-09,2018,3.3,10833,266.46,5607.0,662728.0,137.92,,,,40655
Orleans,2018-10,2018,3.4,10811,265.92,5606.0,671118.0,137.89,,,,40655
Orleans,2018-11,2018,3.5,10807,265.82,5583.0,668637.0,137.33,,,,40655
Orleans,2018-12,2018,4.5,10747,264.35,5595.0,664967.0,137.62,,,,40655
Orleans,2019-01,2019,5.0,10690,264.92,5611.0,665163.0,139.05,,,,40352
Orleans,2019-02,2019,5.0,10635,263.56,5522.0,647300.0,136.85,,,,40352
Orleans,2019-03,2019,4.8,10560,261.7,5414.0,630521.0,134.17,,,,40352
